Nama_Negara,Wilayah,Jenis_Tanaman,year,Suhu_Rata_Rata_C,is_predicted
Russia,Siberian,Sugarcane,1990,5.09,False
Russia,Siberian,Sugarcane,1991,5.09,True
Russia,Siberian,Sugarcane,1992,9.48,False
Russia,Siberian,Sugarcane,1993,7.87689464348581,True
Russia,Siberian,Sugarcane,1994,8.475649549363913,True
Russia,Siberian,Sugarcane,1995,6.945,False
Russia,Siberian,Sugarcane,1996,1.98,False
Russia,Siberian,Sugarcane,1997,21.325,False
Russia,Siberian,Sugarcane,1998,13.262491002249234,True
Russia,Siberian,Sugarcane,1999,12.206926814805575,True
Russia,Siberian,Sugarcane,2000,22.44,False
Russia,Siberian,Sugarcane,2001,22.22419208669363,True
Russia,Siberian,Sugarcane,2002,0.25,False
Russia,Siberian,Sugarcane,2003,13.879529082865304,True
Russia,Siberian,Sugarcane,2004,18.447707411219394,True
Russia,Siberian,Sugarcane,2005,2.11,False
Russia,Siberian,Sugarcane,2006,15.745238496805875,True
Russia,Siberian,Sugarcane,2007,9.38,False
Russia,Siberian,Sugarcane,2008,9.04,False
Russia,Siberian,Sugarcane,2009,9.906897690909595,True
Russia,Siberian,Sugarcane,2010,12.380271639879183,True
Russia,Siberian,Sugarcane,2011,5.6987794053550695,True
Russia,Siberian,Sugarcane,2012,6.63,False
Russia,Siberian,Sugarcane,2013,21.323333333333334,False
Russia,Siberian,Sugarcane,2014,9.45,False
Russia,Siberian,Sugarcane,2015,10.099538252465296,True
Russia,Siberian,Sugarcane,2016,13.48,False
Russia,Siberian,Sugarcane,2017,12.7,False
Russia,Siberian,Sugarcane,2018,8.808071193004102,True
Russia,Siberian,Sugarcane,2019,12.188964422018195,True
Russia,Siberian,Sugarcane,2020,11.84802153480098,True
Russia,Siberian,Sugarcane,2021,9.622419525937373,True
Russia,Siberian,Sugarcane,2022,8.51,False
Russia,Siberian,Sugarcane,2023,23.83,False
Russia,Siberian,Vegetables,1993,14.28,False
Russia,Siberian,Vegetables,1994,14.28,True
Russia,Siberian,Vegetables,1995,19.815,False
Russia,Siberian,Vegetables,1996,20.79542378275998,True
Russia,Siberian,Vegetables,1997,22.62138456519846,True
Russia,Siberian,Vegetables,1998,24.302520639600107,True
Russia,Siberian,Vegetables,1999,26.492940499455184,True
Russia,Siberian,Vegetables,2000,28.87019420552089,True
Russia,Siberian,Vegetables,2001,31.474907629607465,True
Russia,Siberian,Vegetables,2002,34.271808906580304,True
Russia,Siberian,Vegetables,2003,20.65,False
Russia,Siberian,Vegetables,2004,21.78657340436943,True
Russia,Siberian,Vegetables,2005,9.66,False
Russia,Siberian,Vegetables,2006,14.795281149601589,True
Russia,Siberian,Vegetables,2007,13.527851278319005,True
Russia,Siberian,Vegetables,2008,4.3,False
Russia,Siberian,Vegetables,2009,32.91,False
Russia,Siberian,Vegetables,2010,12.247753070953873,True
Russia,Siberian,Vegetables,2011,-0.74,False
Russia,Siberian,Vegetables,2012,10.06,False
Russia,Siberian,Vegetables,2013,4.980943391088319,True
Russia,Siberian,Vegetables,2014,25.82,False
Russia,Siberian,Vegetables,2015,5.542884556871499,True
Russia,Siberian,Vegetables,2016,16.07,False
Russia,Siberian,Vegetables,2017,10.66177325207144,True
Russia,Siberian,Vegetables,2018,3.8883133844049445,True
Russia,Siberian,Vegetables,2019,6.92,False
Russia,Siberian,Vegetables,2020,4.239522550876291,True
Russia,Siberian,Vegetables,2021,8.984704219961872,True
Russia,Siberian,Vegetables,2022,7.682109745670736,True
Russia,Siberian,Vegetables,2023,5.629321715268098,True
Russia,Siberian,Vegetables,2024,18.42,False
Russia,Siberian,Wheat,1994,26.33,False
Russia,Siberian,Wheat,1995,22.39,False
Russia,Siberian,Wheat,1996,21.71157136283951,True
Russia,Siberian,Wheat,1997,12.19,False
Russia,Siberian,Wheat,1998,14.182097836058148,True
Russia,Siberian,Wheat,1999,12.818267842454283,True
Russia,Siberian,Wheat,2000,22.1,False
Russia,Siberian,Wheat,2001,21.20394128509021,True
Russia,Siberian,Wheat,2002,24.709999999999997,False
Russia,Siberian,Wheat,2003,24.23373058005952,True
Russia,Siberian,Wheat,2004,19.45,False
Russia,Siberian,Wheat,2005,-1.23,False
Russia,Siberian,Wheat,2006,6.463233062696947,True
Russia,Siberian,Wheat,2007,8.16950038803435,True
Russia,Siberian,Wheat,2008,8.508101182219992,True
Russia,Siberian,Wheat,2009,8.16525582634247,True
Russia,Siberian,Wheat,2010,8.482390637272115,True
Russia,Siberian,Wheat,2011,25.83,False
Russia,Siberian,Wheat,2012,31.67,False
Russia,Siberian,Wheat,2013,13.60219517285536,True
Russia,Siberian,Wheat,2014,17.85,False
Russia,Siberian,Wheat,2015,8.18304059396513,True
Russia,Siberian,Wheat,2016,7.318603798158918,True
Russia,Siberian,Wheat,2017,7.3335784088749625,True
Russia,Siberian,Wheat,2018,7.2467198968048185,True
Russia,Siberian,Wheat,2019,15.29,False
Russia,Siberian,Wheat,2020,15.343218540309639,True
Russia,Siberian,Wheat,2021,6.17,False
Russia,Siberian,Wheat,2022,13.327729217724407,True
Russia,Siberian,Wheat,2023,9.91,False
Russia,Volga,Barley,1990,10.290000000000001,False
Russia,Volga,Barley,1991,10.290000000000001,True
Russia,Volga,Barley,1992,10.576008970925658,True
Russia,Volga,Barley,1993,32.84,False
Russia,Volga,Barley,1994,27.453093985666094,True
Russia,Volga,Barley,1995,26.990720170807972,True
Russia,Volga,Barley,1996,28.507291516748534,True
Russia,Volga,Barley,1997,30.453061149945558,True
Russia,Volga,Barley,1998,26.585,False
Russia,Volga,Barley,1999,21.61,False
Russia,Volga,Barley,2000,23.015417346633296,True
Russia,Volga,Barley,2001,8.34,False
Russia,Volga,Barley,2002,18.127816220534953,True
Russia,Volga,Barley,2003,15.28619682448086,True
Russia,Volga,Barley,2004,12.135,False
Russia,Volga,Barley,2005,13.473266242470256,True
Russia,Volga,Barley,2006,3.37,False
Russia,Volga,Barley,2007,8.35,False
Russia,Volga,Barley,2008,12.49,False
Russia,Volga,Barley,2009,10.653333333333334,False
Russia,Volga,Barley,2010,6.976220670559272,True
Russia,Volga,Barley,2011,30.41,False
Russia,Volga,Barley,2012,9.100000000000001,False
Russia,Volga,Barley,2013,21.56,False
Russia,Volga,Barley,2014,11.847664357801701,True
Russia,Volga,Barley,2015,1.2799999999999998,False
Russia,Volga,Barley,2016,9.456485763074173,True
Russia,Volga,Barley,2017,8.472622505287442,True
Russia,Volga,Barley,2018,20.83,False
Russia,Volga,Barley,2019,21.29,False
Russia,Volga,Barley,2020,20.76,False
Russia,Volga,Barley,2021,9.527803049911622,True
Russia,Volga,Barley,2022,10.970059303677278,True
Russia,Volga,Barley,2023,19.81,False
Russia,Volga,Coffee,1990,10.085,False
Russia,Volga,Coffee,1991,-3.91,False
Russia,Volga,Coffee,1992,-2.7219870411431755,True
Russia,Volga,Coffee,1993,-4.162884593128007,True
Russia,Volga,Coffee,1994,30.25,False
Russia,Volga,Coffee,1995,-1.95,False
Russia,Volga,Coffee,1996,31.74,False
Russia,Volga,Coffee,1997,12.960276426650703,True
Russia,Volga,Coffee,1998,9.094882943673644,True
Russia,Volga,Coffee,1999,7.09,False
Russia,Volga,Coffee,2000,8.6830769967296,True
Russia,Volga,Coffee,2001,14.55,False
Russia,Volga,Coffee,2002,24.42,False
Russia,Volga,Coffee,2003,21.95505345360887,True
Russia,Volga,Coffee,2004,30.564440688116623,True
Russia,Volga,Coffee,2005,24.018664969530565,True
Russia,Volga,Coffee,2006,25.43,False
Russia,Volga,Coffee,2007,26.373983655741238,True
Russia,Volga,Coffee,2008,11.04,False
Russia,Volga,Coffee,2009,23.58735497042329,True
Russia,Volga,Coffee,2010,29.250591218931806,True
Russia,Volga,Coffee,2011,34.323394234749934,True
Russia,Volga,Coffee,2012,11.5,False
Russia,Volga,Coffee,2013,27.444320949839952,True
Russia,Volga,Coffee,2014,30.542888024950187,True
Russia,Volga,Coffee,2015,28.18,False
Russia,Volga,Coffee,2016,26.69975615439369,True
Russia,Volga,Coffee,2017,31.207018639150554,True
Russia,Volga,Coffee,2018,33.56478018254559,True
Russia,Volga,Coffee,2019,2.21,False
Russia,Volga,Coffee,2020,23.786433840182923,True
Russia,Volga,Coffee,2021,30.413238768745355,True
Russia,Volga,Coffee,2022,27.048856648461463,True
Russia,Volga,Coffee,2023,24.98445525328564,True
Russia,Volga,Coffee,2024,-4.51,False
Russia,Volga,Corn,1992,16.43,False
Russia,Volga,Corn,1993,16.43,True
Russia,Volga,Corn,1994,28.2,False
Russia,Volga,Corn,1995,12.99,False
Russia,Volga,Corn,1996,17.252123434328404,True
Russia,Volga,Corn,1997,17.535512277614327,True
Russia,Volga,Corn,1998,17.858277698407633,True
Russia,Volga,Corn,1999,18.191374528472902,True
Russia,Volga,Corn,2000,7.299999999999999,False
Russia,Volga,Corn,2001,7.4350000000000005,False
Russia,Volga,Corn,2002,7.490228732391698,True
Russia,Volga,Corn,2003,14.12,False
Russia,Volga,Corn,2004,12.25,False
Russia,Volga,Corn,2005,11.52884002977537,True
Russia,Volga,Corn,2006,11.126765386884854,True
Russia,Volga,Corn,2007,9.345834087399576,True
Russia,Volga,Corn,2008,26.0,False
Russia,Volga,Corn,2009,1.11,False
Russia,Volga,Corn,2010,12.198441676459126,True
Russia,Volga,Corn,2011,10.184999999999999,False
Russia,Volga,Corn,2012,9.9832439297594,True
Russia,Volga,Corn,2013,-3.68,False
Russia,Volga,Corn,2014,9.453015396642613,True
Russia,Volga,Corn,2015,22.185000000000002,False
Russia,Volga,Corn,2016,22.16,False
Russia,Volga,Corn,2017,10.007928537089125,True
Russia,Volga,Corn,2018,10.096666666666666,False
Russia,Volga,Corn,2019,11.17121265503884,True
Russia,Volga,Corn,2020,8.747248007802842,True
Russia,Volga,Corn,2021,6.552008795768424,True
Russia,Volga,Corn,2022,8.141976385499742,True
Russia,Volga,Corn,2023,12.244009163917813,True
Russia,Volga,Corn,2024,10.95,False
Russia,Volga,Cotton,1990,8.95,False
Russia,Volga,Cotton,1991,-3.23,False
Russia,Volga,Cotton,1992,11.51,False
Russia,Volga,Cotton,1993,22.143333333333334,False
Russia,Volga,Cotton,1994,-2.11,False
Russia,Volga,Cotton,1995,22.2,False
Russia,Volga,Cotton,1996,12.61521917923128,True
Russia,Volga,Cotton,1997,13.63,False
Russia,Volga,Cotton,1998,12.557226076341998,True
Russia,Volga,Cotton,1999,27.69,False
Russia,Volga,Cotton,2000,28.35,False
Russia,Volga,Cotton,2001,26.119999999999997,False
Russia,Volga,Cotton,2002,28.518955840669623,True
Russia,Volga,Cotton,2003,1.78,False
Russia,Volga,Cotton,2004,20.52,False
Russia,Volga,Cotton,2005,18.89374540749957,True
Russia,Volga,Cotton,2006,24.2932428654768,True
Russia,Volga,Cotton,2007,25.55,False
Russia,Volga,Cotton,2008,24.701421449779488,True
Russia,Volga,Cotton,2009,26.49784695221399,True
Russia,Volga,Cotton,2010,22.895933557784723,True
Russia,Volga,Cotton,2011,27.103388642004646,True
Russia,Volga,Cotton,2012,22.879404319610988,True
Russia,Volga,Cotton,2013,11.504999999999999,False
Russia,Volga,Cotton,2014,22.44262205730963,True
Russia,Volga,Cotton,2015,23.86376552237115,True
Russia,Volga,Cotton,2016,11.87,False
Russia,Volga,Cotton,2017,5.76,False
Russia,Volga,Cotton,2018,0.3,False
Russia,Volga,Cotton,2019,12.176639208081685,True
Russia,Volga,Cotton,2020,14.94139493683655,True
Russia,Volga,Cotton,2021,14.923638481285796,True
Russia,Volga,Cotton,2022,23.34,False
Russia,Volga,Cotton,2023,7.37,False
Russia,Volga,Fruits,1990,3.82,False
Russia,Volga,Fruits,1991,3.82,True
Russia,Volga,Fruits,1992,16.23,False
Russia,Volga,Fruits,1993,2.0,False
Russia,Volga,Fruits,1994,28.3,False
Russia,Volga,Fruits,1995,15.509114417146664,True
Russia,Volga,Fruits,1996,2.19,False
Russia,Volga,Fruits,1997,32.24,False
Russia,Volga,Fruits,1998,1.87,False
Russia,Volga,Fruits,1999,13.092742180670742,True
Russia,Volga,Fruits,2000,12.205,False
Russia,Volga,Fruits,2001,31.2,False
Russia,Volga,Fruits,2002,33.1,False
Russia,Volga,Fruits,2003,28.54970129006033,True
Russia,Volga,Fruits,2004,39.3238262355284,True
Russia,Volga,Fruits,2005,37.356038147374775,True
Russia,Volga,Fruits,2006,25.26,False
Russia,Volga,Fruits,2007,6.05,False
Russia,Volga,Fruits,2008,21.30455186832677,True
Russia,Volga,Fruits,2009,33.073454318307725,True
Russia,Volga,Fruits,2010,40.575358507568225,True
Russia,Volga,Fruits,2011,47.70302013290827,True
Russia,Volga,Fruits,2012,52.23976453557952,True
Russia,Volga,Fruits,2013,33.17,False
Russia,Volga,Fruits,2014,38.678485674736336,True
Russia,Volga,Fruits,2015,10.39,False
Russia,Volga,Fruits,2016,25.87306360195227,True
Russia,Volga,Fruits,2017,16.37,False
Russia,Volga,Fruits,2018,37.31250171325796,True
Russia,Volga,Fruits,2019,46.511566301165985,True
Russia,Volga,Fruits,2020,50.28721548228151,True
Russia,Volga,Fruits,2021,50.58797534600761,True
Russia,Volga,Fruits,2022,43.9483825558215,True
Russia,Volga,Fruits,2023,15.09,False
Russia,Volga,Fruits,2024,7.43,False
Russia,Volga,Rice,1994,7.3,False
Russia,Volga,Rice,1995,1.94,False
Russia,Volga,Rice,1996,1.1796003472424934,True
Russia,Volga,Rice,1997,0.06669127381464535,True
Russia,Volga,Rice,1998,1.3330963558584579,True
Russia,Volga,Rice,1999,0.584549945267994,True
Russia,Volga,Rice,2000,7.77,False
Russia,Volga,Rice,2001,25.5,False
Russia,Volga,Rice,2002,18.112214633916018,True
Russia,Volga,Rice,2003,13.96968524163497,True
Russia,Volga,Rice,2004,12.044980171754352,True
Russia,Volga,Rice,2005,10.952626163715182,True
Russia,Volga,Rice,2006,11.03817858899585,True
Russia,Volga,Rice,2007,11.494158479452164,True
Russia,Volga,Rice,2008,23.83,False
Russia,Volga,Rice,2009,3.22,False
Russia,Volga,Rice,2010,15.43854867588278,True
Russia,Volga,Rice,2011,3.03,False
Russia,Volga,Rice,2012,10.588607380974338,True
Russia,Volga,Rice,2013,-2.74,False
Russia,Volga,Rice,2014,10.700151397621442,True
Russia,Volga,Rice,2015,4.593913802721229,True
Russia,Volga,Rice,2016,22.9,False
Russia,Volga,Rice,2017,1.5473450331711458,True
Russia,Volga,Rice,2018,5.63,False
Russia,Volga,Rice,2019,4.9888608795549425,True
Russia,Volga,Rice,2020,14.82,False
Russia,Volga,Rice,2021,6.3,False
Russia,Volga,Rice,2022,13.94,False
Russia,Volga,Rice,2023,5.615168651047298,True
Russia,Volga,Rice,2024,21.32,False
Russia,Volga,Soybeans,1990,16.095,False
Russia,Volga,Soybeans,1991,9.55,False
Russia,Volga,Soybeans,1992,25.63,False
Russia,Volga,Soybeans,1993,20.19117009456143,True
Russia,Volga,Soybeans,1994,19.92424455489098,True
Russia,Volga,Soybeans,1995,2.47,False
Russia,Volga,Soybeans,1996,11.84149883570651,True
Russia,Volga,Soybeans,1997,4.63,False
Russia,Volga,Soybeans,1998,9.319180632351006,True
Russia,Volga,Soybeans,1999,20.595,False
Russia,Volga,Soybeans,2000,32.89,False
Russia,Volga,Soybeans,2001,30.554486955315962,True
Russia,Volga,Soybeans,2002,34.601760576086136,True
Russia,Volga,Soybeans,2003,14.06,False
Russia,Volga,Soybeans,2004,34.41,False
Russia,Volga,Soybeans,2005,24.794973615740275,True
Russia,Volga,Soybeans,2006,34.56,False
Russia,Volga,Soybeans,2007,34.893424075660775,True
Russia,Volga,Soybeans,2008,42.91432321832964,True
Russia,Volga,Soybeans,2009,45.12459859956622,True
Russia,Volga,Soybeans,2010,13.83,False
Russia,Volga,Soybeans,2011,37.748030094605426,True
Russia,Volga,Soybeans,2012,40.50094067913194,True
Russia,Volga,Soybeans,2013,44.98637808258236,True
Russia,Volga,Soybeans,2014,47.68893028474708,True
Russia,Volga,Soybeans,2015,15.48,False
Russia,Volga,Soybeans,2016,2.28,False
Russia,Volga,Soybeans,2017,29.06020244908221,True
Russia,Volga,Soybeans,2018,39.32703172664315,True
Russia,Volga,Soybeans,2019,44.20212625399786,True
Russia,Volga,Soybeans,2020,35.802836599426925,True
Russia,Volga,Soybeans,2021,14.715,False
Russia,Volga,Soybeans,2022,24.2956712193287,True
Russia,Volga,Soybeans,2023,-2.8,False
Russia,Volga,Sugarcane,1990,-0.51,False
Russia,Volga,Sugarcane,1991,32.51,False
Russia,Volga,Sugarcane,1992,23.94,False
Russia,Volga,Sugarcane,1993,32.72220339031882,True
Russia,Volga,Sugarcane,1994,37.48273765032107,True
Russia,Volga,Sugarcane,1995,43.18627436252444,True
Russia,Volga,Sugarcane,1996,48.86290907857712,True
Russia,Volga,Sugarcane,1997,54.42062493304747,True
Russia,Volga,Sugarcane,1998,10.18,False
Russia,Volga,Sugarcane,1999,17.29836547154945,True
Russia,Volga,Sugarcane,2000,19.506912702886247,True
Russia,Volga,Sugarcane,2001,21.72877131063905,True
Russia,Volga,Sugarcane,2002,32.23,False
Russia,Volga,Sugarcane,2003,27.24,False
Russia,Volga,Sugarcane,2004,27.637847094709937,True
Russia,Volga,Sugarcane,2005,25.754111567761704,True
Russia,Volga,Sugarcane,2006,22.473643631084126,True
Russia,Volga,Sugarcane,2007,20.256051273905854,True
Russia,Volga,Sugarcane,2008,26.98,False
Russia,Volga,Sugarcane,2009,20.68099227195518,True
Russia,Volga,Sugarcane,2010,29.56,False
Russia,Volga,Sugarcane,2011,22.409104435467267,True
Russia,Volga,Sugarcane,2012,22.43895885688714,True
Russia,Volga,Sugarcane,2013,9.735,False
Russia,Volga,Sugarcane,2014,9.06,False
Russia,Volga,Sugarcane,2015,15.48384525537366,True
Russia,Volga,Sugarcane,2016,-3.19,False
Russia,Volga,Sugarcane,2017,27.77,False
Russia,Volga,Sugarcane,2018,12.466185669526102,True
Russia,Volga,Sugarcane,2019,16.511908652034965,True
Russia,Volga,Sugarcane,2020,30.59,False
Russia,Volga,Sugarcane,2021,10.00496935405808,True
Russia,Volga,Sugarcane,2022,-1.58,False
Russia,Volga,Sugarcane,2023,11.49856998586495,True
Russia,Volga,Sugarcane,2024,9.41,False
Russia,Volga,Vegetables,1994,7.215,False
Russia,Volga,Vegetables,1995,18.43,False
Russia,Volga,Vegetables,1996,19.606695431321356,True
Russia,Volga,Vegetables,1997,21.47232430121544,True
Russia,Volga,Vegetables,1998,25.44,False
Russia,Volga,Vegetables,1999,30.85,False
Russia,Volga,Vegetables,2000,31.98,False
Russia,Volga,Vegetables,2001,35.68162981215887,True
Russia,Volga,Vegetables,2002,39.86437697148202,True
Russia,Volga,Vegetables,2003,19.665,False
Russia,Volga,Vegetables,2004,21.461756825728123,True
Russia,Volga,Vegetables,2005,30.1,False
Russia,Volga,Vegetables,2006,32.079698028589135,True
Russia,Volga,Vegetables,2007,22.91,False
Russia,Volga,Vegetables,2008,10.483333333333333,False
Russia,Volga,Vegetables,2009,32.13,False
Russia,Volga,Vegetables,2010,25.041347325230007,True
Russia,Volga,Vegetables,2011,21.765525579787955,True
Russia,Volga,Vegetables,2012,22.649523567789675,True
Russia,Volga,Vegetables,2013,20.51193023426187,True
Russia,Volga,Vegetables,2014,11.22,False
Russia,Volga,Vegetables,2015,17.02,False
Russia,Volga,Vegetables,2016,-0.43,False
Russia,Volga,Vegetables,2017,16.535583531131095,True
Russia,Volga,Vegetables,2018,14.943726304297897,True
Russia,Volga,Vegetables,2019,3.3499999999999996,False
Russia,Volga,Vegetables,2020,10.096750827739317,True
Russia,Volga,Vegetables,2021,9.319575045876011,True
Russia,Volga,Vegetables,2022,7.929640204248756,True
Russia,Volga,Vegetables,2023,27.61,False
Russia,Volga,Wheat,1992,26.64,False
Russia,Volga,Wheat,1993,26.64,True
Russia,Volga,Wheat,1994,-4.35,False
Russia,Volga,Wheat,1995,9.480569103878326,True
Russia,Volga,Wheat,1996,25.15,False
Russia,Volga,Wheat,1997,29.58,False
Russia,Volga,Wheat,1998,18.9,False
Russia,Volga,Wheat,1999,17.593599480409452,True
Russia,Volga,Wheat,2000,4.23,False
Russia,Volga,Wheat,2001,7.793718965434211,True
Russia,Volga,Wheat,2002,12.84,False
Russia,Volga,Wheat,2003,12.514245649523469,True
Russia,Volga,Wheat,2004,5.44,False
Russia,Volga,Wheat,2005,7.892263438634621,True
Russia,Volga,Wheat,2006,-3.4,False
Russia,Volga,Wheat,2007,4.697630930870874,True
Russia,Volga,Wheat,2008,20.35,False
Russia,Volga,Wheat,2009,5.304936793128663,True
Russia,Volga,Wheat,2010,17.65,False
Russia,Volga,Wheat,2011,4.396785717350216,True
Russia,Volga,Wheat,2012,3.9162188851144837,True
Russia,Volga,Wheat,2013,30.53,False
Russia,Volga,Wheat,2014,-0.7,False
Russia,Volga,Wheat,2015,10.813682725174555,True
Russia,Volga,Wheat,2016,24.16,False
Russia,Volga,Wheat,2017,2.283592174257949,True
Russia,Volga,Wheat,2018,0.09,False
Russia,Volga,Wheat,2019,4.21,False
USA,Midwest,Barley,1990,12.129999999999999,False
USA,Midwest,Barley,1991,23.1,False
USA,Midwest,Barley,1992,7.19,False
USA,Midwest,Barley,1993,14.157010529295102,True
USA,Midwest,Barley,1994,14.849986444251519,True
USA,Midwest,Barley,1995,15.447018716758741,True
USA,Midwest,Barley,1996,15.948615449121869,True
USA,Midwest,Barley,1997,16.38262801174,True
USA,Midwest,Barley,1998,16.94736100529518,True
USA,Midwest,Barley,1999,14.46,False
USA,Midwest,Barley,2000,4.3950000000000005,False
USA,Midwest,Barley,2001,5.792447214651536,True
USA,Midwest,Barley,2002,5.333038596665386,True
USA,Midwest,Barley,2003,5.042630045552007,True
USA,Midwest,Barley,2004,31.725,False
USA,Midwest,Barley,2005,3.41,False
USA,Midwest,Barley,2006,16.98,False
USA,Midwest,Barley,2007,2.603616964000464,True
USA,Midwest,Barley,2008,1.32,False
USA,Midwest,Barley,2009,7.16,False
USA,Midwest,Barley,2010,5.713755556497732,True
USA,Midwest,Barley,2011,9.095,False
USA,Midwest,Barley,2012,8.142912742956703,True
USA,Midwest,Barley,2013,13.37,False
USA,Midwest,Barley,2014,7.74,False
USA,Midwest,Barley,2015,15.7775,False
USA,Midwest,Barley,2016,2.2217141470984796,True
USA,Midwest,Barley,2017,6.1,False
USA,Midwest,Barley,2018,5.668554322555669,True
USA,Midwest,Barley,2019,17.55,False
USA,Midwest,Barley,2020,7.157418576832934,True
USA,Midwest,Barley,2021,8.993983589123898,True
USA,Midwest,Barley,2022,6.675922397005948,True
USA,Midwest,Barley,2023,-4.77,False
USA,Midwest,Barley,2024,26.66,False
USA,Midwest,Coffee,1991,27.76,False
USA,Midwest,Coffee,1992,17.51,False
USA,Midwest,Coffee,1993,12.53,False
USA,Midwest,Coffee,1994,34.59,False
USA,Midwest,Coffee,1995,29.09167740219983,True
USA,Midwest,Coffee,1996,27.30674655602674,True
USA,Midwest,Coffee,1997,26.29952911519641,True
USA,Midwest,Coffee,1998,25.678703229062723,True
USA,Midwest,Coffee,1999,25.179414961856484,True
USA,Midwest,Coffee,2000,24.930209681110263,True
USA,Midwest,Coffee,2001,24.631772625694005,True
USA,Midwest,Coffee,2002,24.302902997279027,True
USA,Midwest,Coffee,2003,34.0,False
USA,Midwest,Coffee,2004,26.28766483997408,True
USA,Midwest,Coffee,2005,25.51,False
USA,Midwest,Coffee,2006,26.932593075148056,True
USA,Midwest,Coffee,2007,27.06373544896301,True
USA,Midwest,Coffee,2008,27.248054230308785,True
USA,Midwest,Coffee,2009,27.583213493662154,True
USA,Midwest,Coffee,2010,27.927452713204524,True
USA,Midwest,Coffee,2011,10.24,False
USA,Midwest,Coffee,2012,4.46,False
USA,Midwest,Coffee,2013,17.67910333540411,True
USA,Midwest,Coffee,2014,25.93,False
USA,Midwest,Coffee,2015,17.522000000000002,False
USA,Midwest,Coffee,2016,19.296555203959517,True
USA,Midwest,Coffee,2017,32.35,False
USA,Midwest,Coffee,2018,22.94,False
USA,Midwest,Coffee,2019,16.05666666666667,False
USA,Midwest,Coffee,2020,16.81524620318761,True
USA,Midwest,Coffee,2021,16.902255195189674,True
USA,Midwest,Coffee,2022,18.26,False
USA,Midwest,Coffee,2023,28.17,False
USA,Midwest,Corn,1991,3.99,False
USA,Midwest,Corn,1992,3.99,True
USA,Midwest,Corn,1993,3.225565115135094,True
USA,Midwest,Corn,1994,31.02,False
USA,Midwest,Corn,1995,20.3,False
USA,Midwest,Corn,1996,19.02809091680692,True
USA,Midwest,Corn,1997,34.644999999999996,False
USA,Midwest,Corn,1998,30.13,False
USA,Midwest,Corn,1999,28.871647274793347,True
USA,Midwest,Corn,2000,10.14,False
USA,Midwest,Corn,2001,13.494221820030232,True
USA,Midwest,Corn,2002,15.24915208765852,True
USA,Midwest,Corn,2003,24.655,False
USA,Midwest,Corn,2004,30.43,False
USA,Midwest,Corn,2005,29.391757576197023,True
USA,Midwest,Corn,2006,8.51,False
USA,Midwest,Corn,2007,22.538939619665786,True
USA,Midwest,Corn,2008,23.73160668179475,True
USA,Midwest,Corn,2009,3.19,False
USA,Midwest,Corn,2010,30.04,False
USA,Midwest,Corn,2011,32.9,False
USA,Midwest,Corn,2012,16.53,False
USA,Midwest,Corn,2013,23.290043758563403,True
USA,Midwest,Corn,2014,22.634613832419017,True
USA,Midwest,Corn,2015,15.452798931277888,True
USA,Midwest,Corn,2016,19.67546578481437,True
USA,Midwest,Corn,2017,14.47,False
USA,Midwest,Corn,2018,31.47,False
USA,Midwest,Cotton,1994,-2.25,False
USA,Midwest,Cotton,1995,-2.25,True
USA,Midwest,Cotton,1996,-2.249277167147475,True
USA,Midwest,Cotton,1997,-2.248330336969903,True
USA,Midwest,Cotton,1998,23.30666666666667,False
USA,Midwest,Cotton,1999,5.791266612019309,True
USA,Midwest,Cotton,2000,4.8472499264234985,True
USA,Midwest,Cotton,2001,4.955044066242212,True
USA,Midwest,Cotton,2002,4.983270239059215,True
USA,Midwest,Cotton,2003,4.827099292652507,True
USA,Midwest,Cotton,2004,4.9065479850580545,True
USA,Midwest,Cotton,2005,11.415,False
USA,Midwest,Cotton,2006,15.3,False
USA,Midwest,Cotton,2007,11.75,False
USA,Midwest,Cotton,2008,30.76,False
USA,Midwest,Cotton,2009,25.132710020197017,True
USA,Midwest,Cotton,2010,24.659943714086932,True
USA,Midwest,Cotton,2011,13.55,False
USA,Midwest,Cotton,2012,19.956889509748375,True
USA,Midwest,Cotton,2013,34.33,False
USA,Midwest,Cotton,2014,33.60299786531902,True
USA,Midwest,Cotton,2015,25.75,False
USA,Midwest,Cotton,2016,0.95,False
USA,Midwest,Cotton,2017,21.935854869789175,True
USA,Midwest,Cotton,2018,37.5793586498063,True
USA,Midwest,Cotton,2019,40.15515888286139,True
USA,Midwest,Cotton,2020,34.46,False
USA,Midwest,Cotton,2021,23.32,False
USA,Midwest,Cotton,2022,34.29799801376111,True
USA,Midwest,Cotton,2023,45.763292866314,True
USA,Midwest,Cotton,2024,9.73,False
USA,Midwest,Fruits,1991,18.06,False
USA,Midwest,Fruits,1992,18.06,True
USA,Midwest,Fruits,1993,3.64,False
USA,Midwest,Fruits,1994,17.18,False
USA,Midwest,Fruits,1995,19.17,False
USA,Midwest,Fruits,1996,9.42,False
USA,Midwest,Fruits,1997,10.626223048634444,True
USA,Midwest,Fruits,1998,10.5604725120055,True
USA,Midwest,Fruits,1999,10.314486416594958,True
USA,Midwest,Fruits,2000,8.97,False
USA,Midwest,Fruits,2001,32.51,False
USA,Midwest,Fruits,2002,32.237167347205876,True
USA,Midwest,Fruits,2003,29.0,False
USA,Midwest,Fruits,2004,34.172983302526895,True
USA,Midwest,Fruits,2005,38.61029480806327,True
